date,sku_id,product_id,product_name,category_l1,category_l2,brand,avg_price,min_price,max_price,total_sales,shop_count,"record_count "
2026-06-01,SKU1162,PROD1162,Adidas智能家电 SKU1162,家用电器,家用电器,Adidas,2710.7,2174.9,3246.51,329,2,"2"
2026-06-01,SKU1163,PROD1163,海尔精选零食礼包 SKU1163,食品饮料,食品饮料,海尔,55.39,43.99,66.8,264,2,"2"
2026-06-01,SKU1164,PROD1164,三星笔记本电脑 SKU1164,电脑办公,电脑办公,三星,4139.61,531.64,7282.83,654,4,"4"
2026-06-01,SKU1165,PROD1165,联想日用商品 SKU1165,日用百货,日用百货,联想,268.84,65.87,451.95,633,5,"5"
2026-06-01,SKU1166,PROD1166,欧莱雅时尚运动鞋 SKU1166,服饰鞋包,服饰鞋包,欧莱雅,557.97,186.65,986.23,532,3,"3"
2026-06-01,SKU1167,PROD1167,格力时尚运动鞋 SKU1167,服饰鞋包,服饰鞋包,格力,908.33,464.73,1266.14,279,3,"3"
2026-06-01,SKU1168,PROD1168,格力智能手机 SKU1168,手机数码,手机数码,格力,2614.26,921.91,4520.95,650,3,"3"
2026-06-01,SKU1169,PROD1169,美的时尚运动鞋 SKU1169,服饰鞋包,服饰鞋包,美的,812.47,629.03,995.92,407,2,"2"
2026-06-01,SKU1170,PROD1170,索尼智能家电 SKU1170,家用电器,家用电器,索尼,2460.98,501.81,4752.8,747,5,"5"
2026-06-01,SKU1171,PROD1171,Apple精选零食礼包 SKU1171,食品饮料,食品饮料,Apple,85.97,34.23,137.71,349,2,"2"
2026-06-01,SKU1172,PROD1172,小米护肤精华 SKU1172,美妆个护,美妆个护,小米,353.29,46.56,716.99,890,5,"5"
2026-06-01,SKU1173,PROD1173,NIKE日用商品 SKU1173,日用百货,日用百货,NIKE,323.82,75.01,487.12,905,5,"5"
2026-06-01,SKU1174,PROD1174,小米精选零食礼包 SKU1174,食品饮料,食品饮料,小米,126.73,69.35,184.11,218,2,"2"
2026-06-01,SKU1175,PROD1175,索尼精选零食礼包 SKU1175,食品饮料,食品饮料,索尼,144.13,111.83,167.59,528,4,"4"
2026-06-01,SKU1176,PROD1176,良品铺子笔记本电脑 SKU1176,电脑办公,电脑办公,良品铺子,6229.78,1468.1,9604.61,773,5,"5"
2026-06-01,SKU1177,PROD1177,格力运动装备 SKU1177,运动户外,运动户外,格力,2056.69,1928.65,2184.73,289,2,"2"
2026-06-01,SKU1178,PROD1178,美的日用商品 SKU1178,日用百货,日用百货,美的,117.2,99.33,135.07,483,2,"2"
2026-06-01,SKU1179,PROD1179,索尼精选零食礼包 SKU1179,食品饮料,食品饮料,索尼,60.2,16.07,104.34,423,2,"2"
2026-06-01,SKU1180,PROD1180,NIKE日用商品 SKU1180,日用百货,日用百货,NIKE,315.63,133.92,434.42,263,3,"3"
2026-06-01,SKU1181,PROD1181,玉兰油时尚运动鞋 SKU1181,服饰鞋包,服饰鞋包,玉兰油,1399.07,1118.4,1569.53,567,4,"4"
2026-06-01,SKU1182,PROD1182,Apple运动装备 SKU1182,运动户外,运动户外,Apple,1522.9,754.04,2291.76,476,2,"2"
2026-06-01,SKU1183,PROD1183,NIKE智能家电 SKU1183,家用电器,家用电器,NIKE,1631.92,1128.93,2134.91,236,2,"2"
2026-06-01,SKU1184,PROD1184,美的智能家电 SKU1184,家用电器,家用电器,美的,752.33,750.21,754.44,302,2,"2"
2026-06-01,SKU1185,PROD1185,海尔时尚运动鞋 SKU1185,服饰鞋包,服饰鞋包,海尔,852.93,334.85,1220.96,498,5,"5"
2026-06-01,SKU1186,PROD1186,海尔护肤精华 SKU1186,美妆个护,美妆个护,海尔,665.72,543.66,787.79,449,2,"2"
2026-06-01,SKU1187,PROD1187,Adidas智能家电 SKU1187,家用电器,家用电器,Adidas,2889.8,1678.57,5004.94,732,5,"5"
2026-06-01,SKU1188,PROD1188,玉兰油时尚运动鞋 SKU1188,服饰鞋包,服饰鞋包,玉兰油,652.21,124.23,1281.4,616,4,"4"
2026-06-01,SKU1189,PROD1189,联想笔记本电脑 SKU1189,电脑办公,电脑办公,联想,3253.99,3019.46,3488.52,359,2,"2"
2026-06-01,SKU1190,PROD1190,欧莱雅护肤精华 SKU1190,美妆个护,美妆个护,欧莱雅,580.69,482.14,644.83,428,3,"3"
2026-06-01,SKU1191,PROD1191,小米日用商品 SKU1191,日用百货,日用百货,小米,408.35,297.54,492.18,565,3,"3"
2026-06-01,SKU1192,PROD1192,NIKE时尚运动鞋 SKU1192,服饰鞋包,服饰鞋包,NIKE,724.62,302.7,1399.24,400,3,"3"
2026-06-01,SKU1193,PROD1193,三星时尚运动鞋 SKU1193,服饰鞋包,服饰鞋包,三星,545.92,153.81,1087.76,805,5,"5"
2026-06-01,SKU1194,PROD1194,海尔日用商品 SKU1194,日用百货,日用百货,海尔,347.03,199.8,466.76,655,5,"5"
2026-06-01,SKU1195,PROD1195,三星智能家电 SKU1195,家用电器,家用电器,三星,3073.46,1263.46,3776.67,638,5,"5"
2026-06-01,SKU1196,PROD1196,美的笔记本电脑 SKU1196,电脑办公,电脑办公,美的,2426.35,1339.93,3512.76,260,2,"2"
2026-06-01,SKU1197,PROD1197,欧莱雅智能手机 SKU1197,手机数码,手机数码,欧莱雅,5440.15,4136.15,6287.68,418,3,"3"
2026-06-01,SKU1198,PROD1198,联想时尚运动鞋 SKU1198,服饰鞋包,服饰鞋包,联想,930.58,251.33,1237.75,574,4,"4"
2026-06-01,SKU1199,PROD1199,格力护肤精华 SKU1199,美妆个护,美妆个护,格力,468.44,274.87,620.84,770,4,"4"
2026-06-01,SKU1200,PROD1200,海尔日用商品 SKU1200,日用百货,日用百货,海尔,370.94,255.83,467.66,673,4,"4"
2026-06-01,SKU1201,PROD1201,欧莱雅时尚运动鞋 SKU1201,服饰鞋包,服饰鞋包,欧莱雅,701.46,332.2,1141.31,570,4,"4"
2026-06-01,SKU1202,PROD1202,小米时尚运动鞋 SKU1202,服饰鞋包,服饰鞋包,小米,979.7,604.77,1521.6,552,4,"4"
2026-06-01,SKU1203,PROD1203,Apple时尚运动鞋 SKU1203,服饰鞋包,服饰鞋包,Apple,940.43,637.75,1492.4,418,3,"3"
2026-06-01,SKU1204,PROD1204,Adidas运动装备 SKU1204,运动户外,运动户外,Adidas,1320.05,394.58,2143.38,555,4,"4"
2026-06-01,SKU1205,PROD1205,格力智能手机 SKU1205,手机数码,手机数码,格力,5199.91,2032.68,8367.15,339,2,"2"
2026-06-01,SKU1206,PROD1206,索尼笔记本电脑 SKU1206,电脑办公,电脑办公,索尼,9045.64,8403.87,9687.41,328,2,"2"
2026-06-01,SKU1207,PROD1207,欧莱雅运动装备 SKU1207,运动户外,运动户外,欧莱雅,1227.11,247.33,2614.91,446,3,"3"
2026-06-01,SKU1208,PROD1208,小米精选零食礼包 SKU1208,食品饮料,食品饮料,小米,133.5,133.5,133.5,240,1,"1"
2026-06-01,SKU1209,PROD1209,Adidas智能手机 SKU1209,手机数码,手机数码,Adidas,3840.51,808.81,7027.79,848,5,"5"
2026-06-01,SKU1210,PROD1210,Adidas笔记本电脑 SKU1210,电脑办公,电脑办公,Adidas,6030.32,2345.78,10337.92,529,3,"3"
2026-06-01,SKU1211,PROD1211,NIKE时尚运动鞋 SKU1211,服饰鞋包,服饰鞋包,NIKE,772.91,517.95,1448.15,354,5,"5"
2026-06-01,SKU1212,PROD1212,NIKE护肤精华 SKU1212,美妆个护,美妆个护,NIKE,336.43,41.68,628.93,702,4,"4"
2026-06-01,SKU1213,PROD1213,三只松鼠智能家电 SKU1213,家用电器,家用电器,三只松鼠,2137.68,1024.9,2848.81,565,3,"3"
2026-06-01,SKU1214,PROD1214,联想时尚运动鞋 SKU1214,服饰鞋包,服饰鞋包,联想,1085.78,702.57,1370.3,492,3,"3"
2026-06-01,SKU1215,PROD1215,海尔护肤精华 SKU1215,美妆个护,美妆个护,海尔,614.46,565.29,663.63,283,2,"2"
2026-06-01,SKU1216,PROD1216,三星笔记本电脑 SKU1216,电脑办公,电脑办公,三星,5531.19,2693.42,8368.97,270,2,"2"
2026-06-01,SKU1217,PROD1217,NIKE日用商品 SKU1217,日用百货,日用百货,NIKE,324.18,164.9,452.92,776,4,"4"
2026-06-01,SKU1218,PROD1218,联想时尚运动鞋 SKU1218,服饰鞋包,服饰鞋包,联想,1021.43,575.14,1301.74,542,3,"3"
2026-06-01,SKU1219,PROD1219,格力精选零食礼包 SKU1219,食品饮料,食品饮料,格力,95.84,45.35,152.5,569,3,"3"
2026-06-01,SKU1220,PROD1220,华为运动装备 SKU1220,运动户外,运动户外,华为,1891.24,623.31,2856.11,712,4,"4"
2026-06-01,SKU1221,PROD1221,三只松鼠护肤精华 SKU1221,美妆个护,美妆个护,三只松鼠,313.66,142.41,790.62,545,5,"5"
2026-06-01,SKU1222,PROD1222,联想时尚运动鞋 SKU1222,服饰鞋包,服饰鞋包,联想,383.92,208.14,615.68,577,3,"3"
2026-06-01,SKU1223,PROD1223,小米笔记本电脑 SKU1223,电脑办公,电脑办公,小米,6644.09,5310.32,7977.85,112,2,"2"
2026-06-01,SKU1224,PROD1224,三只松鼠运动装备 SKU1224,运动户外,运动户外,三只松鼠,1505.5,952.29,2058.71,125,2,"2"
2026-06-01,SKU1225,PROD1225,小米智能手机 SKU1225,手机数码,手机数码,小米,3763.8,2120.69,6705.28,405,3,"3"
2026-06-01,SKU1226,PROD1226,格力日用商品 SKU1226,日用百货,日用百货,格力,201.78,169.92,233.64,325,2,"2"
2026-06-01,SKU1227,PROD1227,良品铺子精选零食礼包 SKU1227,食品饮料,食品饮料,良品铺子,79.05,16.0,142.09,195,2,"2"
2026-06-01,SKU1228,PROD1228,索尼智能手机 SKU1228,手机数码,手机数码,索尼,4383.71,1654.98,6236.53,740,5,"5"
2026-06-01,SKU1229,PROD1229,良品铺子精选零食礼包 SKU1229,食品饮料,食品饮料,良品铺子,115.41,106.92,123.89,189,2,"2"
2026-06-01,SKU1230,PROD1230,格力智能手机 SKU1230,手机数码,手机数码,格力,4188.77,839.73,7348.44,444,4,"4"
2026-06-01,SKU1231,PROD1231,格力运动装备 SKU1231,运动户外,运动户外,格力,1449.17,824.67,2073.68,257,2,"2"
2026-06-01,SKU1232,PROD1232,索尼智能家电 SKU1232,家用电器,家用电器,索尼,3851.52,2581.51,4753.02,501,4,"4"
2026-06-01,SKU1233,PROD1233,三只松鼠日用商品 SKU1233,日用百货,日用百货,三只松鼠,234.06,20.74,392.6,532,4,"4"
2026-06-01,SKU1234,PROD1234,良品铺子运动装备 SKU1234,运动户外,运动户外,良品铺子,2010.29,1207.98,2647.39,417,3,"3"
2026-06-01,SKU1235,PROD1235,联想日用商品 SKU1235,日用百货,日用百货,联想,373.6,338.09,409.1,283,2,"2"
2026-06-01,SKU1236,PROD1236,NIKE智能家电 SKU1236,家用电器,家用电器,NIKE,1969.12,653.6,3284.63,289,2,"2"
2026-06-01,SKU1237,PROD1237,欧莱雅运动装备 SKU1237,运动户外,运动户外,欧莱雅,1217.31,199.94,2348.38,623,4,"4"
2026-06-01,SKU1238,PROD1238,小米智能家电 SKU1238,家用电器,家用电器,小米,3557.16,1958.54,4594.48,197,3,"3"
2026-06-01,SKU1239,PROD1239,良品铺子护肤精华 SKU1239,美妆个护,美妆个护,良品铺子,529.76,288.28,795.39,515,4,"4"
2026-06-01,SKU1240,PROD1240,华为日用商品 SKU1240,日用百货,日用百货,华为,178.29,75.64,334.81,588,4,"4"
2026-06-01,SKU1241,PROD1241,格力护肤精华 SKU1241,美妆个护,美妆个护,格力,358.86,294.87,422.85,416,2,"2"
2026-06-01,SKU1242,PROD1242,海尔精选零食礼包 SKU1242,食品饮料,食品饮料,海尔,43.32,10.22,76.42,226,2,"2"
2026-06-01,SKU1243,PROD1243,玉兰油精选零食礼包 SKU1243,食品饮料,食品饮料,玉兰油,128.27,64.91,167.59,455,4,"4"
2026-06-01,SKU1244,PROD1244,三只松鼠笔记本电脑 SKU1244,电脑办公,电脑办公,三只松鼠,8009.54,7447.73,8571.35,350,2,"2"
2026-06-01,SKU1245,PROD1245,NIKE笔记本电脑 SKU1245,电脑办公,电脑办公,NIKE,4236.34,605.53,6743.31,552,4,"4"
2026-06-01,SKU1246,PROD1246,欧莱雅精选零食礼包 SKU1246,食品饮料,食品饮料,欧莱雅,75.8,67.6,84.0,112,2,"2"
2026-06-01,SKU1247,PROD1247,海尔时尚运动鞋 SKU1247,服饰鞋包,服饰鞋包,海尔,500.21,158.67,806.92,773,5,"5"
2026-06-01,SKU1248,PROD1248,三只松鼠护肤精华 SKU1248,美妆个护,美妆个护,三只松鼠,377.16,67.11,835.99,810,5,"5"
2026-06-01,SKU1249,PROD1249,格力智能手机 SKU1249,手机数码,手机数码,格力,3889.8,1777.89,5741.98,525,4,"4"
2026-06-01,SKU1250,PROD1250,NIKE智能手机 SKU1250,手机数码,手机数码,NIKE,5325.05,1573.52,7228.13,386,3,"3"
2026-06-01,SKU1251,PROD1251,三只松鼠精选零食礼包 SKU1251,食品饮料,食品饮料,三只松鼠,85.17,39.45,175.87,513,3,"3"
2026-06-01,SKU1252,PROD1252,良品铺子智能家电 SKU1252,家用电器,家用电器,良品铺子,3043.53,1204.97,4322.69,467,3,"3"
2026-06-01,SKU1253,PROD1253,联想智能家电 SKU1253,家用电器,家用电器,联想,3413.91,1345.09,4949.87,629,4,"4"
2026-06-01,SKU1254,PROD1254,格力日用商品 SKU1254,日用百货,日用百货,格力,360.62,261.19,505.09,677,4,"4"
2026-06-01,SKU1255,PROD1255,Adidas笔记本电脑 SKU1255,电脑办公,电脑办公,Adidas,4834.62,2836.43,8023.39,628,4,"4"
2026-06-01,SKU1256,PROD1256,海尔运动装备 SKU1256,运动户外,运动户外,海尔,1277.63,588.14,2313.88,682,5,"5"
2026-06-01,SKU1257,PROD1257,NIKE智能家电 SKU1257,家用电器,家用电器,NIKE,3125.48,1251.29,4238.92,587,3,"3"
2026-06-01,SKU1258,PROD1258,索尼时尚运动鞋 SKU1258,服饰鞋包,服饰鞋包,索尼,1199.08,1115.27,1282.88,219,2,"2"
2026-06-01,SKU1259,PROD1259,Adidas精选零食礼包 SKU1259,食品饮料,食品饮料,Adidas,147.97,105.58,190.35,395,2,"2"
2026-06-01,SKU1260,PROD1260,索尼精选零食礼包 SKU1260,食品饮料,食品饮料,索尼,136.84,68.49,205.2,241,2,"2"
2026-06-01,SKU1261,PROD1261,格力时尚运动鞋 SKU1261,服饰鞋包,服饰鞋包,格力,617.3,348.78,940.32,454,3,"3"
2026-06-01,SKU1262,PROD1262,良品铺子智能手机 SKU1262,手机数码,手机数码,良品铺子,4928.01,2626.22,7229.8,273,2,"2"
2026-06-01,SKU1263,PROD1263,美的精选零食礼包 SKU1263,食品饮料,食品饮料,美的,89.78,28.5,183.9,712,5,"5"
2026-06-01,SKU1264,PROD1264,美的运动装备 SKU1264,运动户外,运动户外,美的,1435.74,1199.06,1800.29,681,4,"4"
2026-06-01,SKU1265,PROD1265,Adidas智能家电 SKU1265,家用电器,家用电器,Adidas,2452.45,590.87,3549.68,442,3,"3"
2026-06-01,SKU1266,PROD1266,小米智能手机 SKU1266,手机数码,手机数码,小米,5953.3,4188.54,8151.33,541,4,"4"
2026-06-01,SKU1267,PROD1267,格力日用商品 SKU1267,日用百货,日用百货,格力,325.84,282.83,409.34,490,3,"3"
2026-06-01,SKU1268,PROD1268,Adidas日用商品 SKU1268,日用百货,日用百货,Adidas,369.33,347.38,412.7,340,3,"3"
2026-06-01,SKU1269,PROD1269,NIKE智能手机 SKU1269,手机数码,手机数码,NIKE,1796.07,839.9,2811.35,437,3,"3"
2026-06-01,SKU1270,PROD1270,NIKE日用商品 SKU1270,日用百货,日用百货,NIKE,111.34,50.29,172.4,337,2,"2"
2026-06-01,SKU1271,PROD1271,Apple笔记本电脑 SKU1271,电脑办公,电脑办公,Apple,6063.86,581.68,9319.86,502,4,"4"
2026-06-01,SKU1272,PROD1272,华为时尚运动鞋 SKU1272,服饰鞋包,服饰鞋包,华为,866.25,833.35,899.14,174,2,"2"
2026-06-01,SKU1273,PROD1273,NIKE运动装备 SKU1273,运动户外,运动户外,NIKE,1406.98,678.22,2525.87,746,4,"4"
2026-06-01,SKU1274,PROD1274,联想护肤精华 SKU1274,美妆个护,美妆个护,联想,361.18,175.3,490.49,643,3,"3"
2026-06-01,SKU1275,PROD1275,三只松鼠精选零食礼包 SKU1275,食品饮料,食品饮料,三只松鼠,57.16,39.13,75.19,267,2,"2"
2026-06-01,SKU1276,PROD1276,小米智能手机 SKU1276,手机数码,手机数码,小米,4705.91,876.49,8237.94,557,5,"5"
2026-06-01,SKU1277,PROD1277,NIKE运动装备 SKU1277,运动户外,运动户外,NIKE,1362.1,1261.27,1462.92,330,2,"2"
2026-06-01,SKU1278,PROD1278,NIKE智能家电 SKU1278,家用电器,家用电器,NIKE,1394.41,244.33,3191.93,663,4,"4"
2026-06-01,SKU1279,PROD1279,格力日用商品 SKU1279,日用百货,日用百货,格力,340.81,209.17,457.95,533,3,"3"
2026-06-01,SKU1280,PROD1280,格力护肤精华 SKU1280,美妆个护,美妆个护,格力,478.85,73.89,865.32,365,3,"3"
2026-06-01,SKU1281,PROD1281,Apple日用商品 SKU1281,日用百货,日用百货,Apple,253.86,172.53,393.75,577,4,"4"
2026-06-01,SKU1282,PROD1282,欧莱雅护肤精华 SKU1282,美妆个护,美妆个护,欧莱雅,734.33,666.73,801.92,339,2,"2"
2026-06-01,SKU1283,PROD1283,NIKE智能手机 SKU1283,手机数码,手机数码,NIKE,5327.53,3369.36,7285.71,202,2,"2"
2026-06-01,SKU1284,PROD1284,海尔智能手机 SKU1284,手机数码,手机数码,海尔,4117.12,1795.99,5419.96,280,3,"3"
2026-06-01,SKU1285,PROD1285,欧莱雅运动装备 SKU1285,运动户外,运动户外,欧莱雅,1617.34,650.66,2551.1,340,3,"3"
2026-06-01,SKU1286,PROD1286,Adidas精选零食礼包 SKU1286,食品饮料,食品饮料,Adidas,67.15,26.64,107.66,270,2,"2"
2026-06-01,SKU1287,PROD1287,格力运动装备 SKU1287,运动户外,运动户外,格力,1682.12,118.38,2716.17,618,4,"4"
2026-06-01,SKU1288,PROD1288,欧莱雅智能家电 SKU1288,家用电器,家用电器,欧莱雅,2158.09,1367.82,2948.37,364,2,"2"
2026-06-01,SKU1289,PROD1289,美的智能手机 SKU1289,手机数码,手机数码,美的,2619.11,523.37,4714.84,379,2,"2"
2026-06-01,SKU1290,PROD1290,华为智能家电 SKU1290,家用电器,家用电器,华为,4175.88,3232.42,4896.85,540,3,"3"
2026-06-01,SKU1291,PROD1291,Apple笔记本电脑 SKU1291,电脑办公,电脑办公,Apple,7711.55,5163.31,10207.1,853,5,"5"
2026-06-01,SKU1292,PROD1292,美的日用商品 SKU1292,日用百货,日用百货,美的,262.26,108.99,415.49,731,5,"5"
2026-06-01,SKU1293,PROD1293,欧莱雅精选零食礼包 SKU1293,食品饮料,食品饮料,欧莱雅,134.13,97.64,166.9,548,3,"3"
2026-06-01,SKU1294,PROD1294,良品铺子笔记本电脑 SKU1294,电脑办公,电脑办公,良品铺子,5350.32,1687.88,7731.36,383,3,"3"
2026-06-01,SKU1295,PROD1295,三星笔记本电脑 SKU1295,电脑办公,电脑办公,三星,5686.69,1522.6,9164.37,984,5,"5"
2026-06-01,SKU1296,PROD1296,Apple日用商品 SKU1296,日用百货,日用百货,Apple,311.33,233.11,470.12,557,5,"5"
2026-06-01,SKU1297,PROD1297,玉兰油智能手机 SKU1297,手机数码,手机数码,玉兰油,6392.7,4712.42,8072.99,239,2,"2"
2026-06-01,SKU1298,PROD1298,联想护肤精华 SKU1298,美妆个护,美妆个护,联想,532.37,357.82,665.12,506,4,"4"
2026-06-01,SKU1299,PROD1299,玉兰油智能手机 SKU1299,手机数码,手机数码,玉兰油,4550.84,777.18,6655.1,575,3,"3"
2026-06-01,SKU1300,PROD1300,玉兰油精选零食礼包 SKU1300,食品饮料,食品饮料,玉兰油,101.06,38.92,192.76,613,4,"4"
2026-06-01,SKU1301,PROD1301,NIKE运动装备 SKU1301,运动户外,运动户外,NIKE,1986.74,1219.4,3145.56,808,4,"4"
2026-06-01,SKU1302,PROD1302,小米运动装备 SKU1302,运动户外,运动户外,小米,1486.24,242.69,2736.73,765,5,"5"
2026-06-01,SKU1303,PROD1303,索尼智能手机 SKU1303,手机数码,手机数码,索尼,3541.73,1486.94,5621.44,691,4,"4"
2026-06-01,SKU1304,PROD1304,索尼智能家电 SKU1304,家用电器,家用电器,索尼,725.0,703.11,746.89,329,2,"2"
2026-06-01,SKU1305,PROD1305,NIKE时尚运动鞋 SKU1305,服饰鞋包,服饰鞋包,NIKE,1223.33,703.51,1428.86,587,4,"4"
2026-06-01,SKU1306,PROD1306,华为护肤精华 SKU1306,美妆个护,美妆个护,华为,539.62,441.14,593.4,362,3,"3"
2026-06-01,SKU1307,PROD1307,小米运动装备 SKU1307,运动户外,运动户外,小米,1871.9,1148.58,2831.17,520,3,"3"
2026-06-01,SKU1308,PROD1308,海尔日用商品 SKU1308,日用百货,日用百货,海尔,188.01,155.96,220.07,372,2,"2"
2026-06-01,SKU1309,PROD1309,欧莱雅日用商品 SKU1309,日用百货,日用百货,欧莱雅,86.21,17.73,264.86,737,5,"5"
2026-06-01,SKU1310,PROD1310,小米运动装备 SKU1310,运动户外,运动户外,小米,2215.76,1716.7,2950.2,944,5,"5"
2026-06-01,SKU1311,PROD1311,海尔笔记本电脑 SKU1311,电脑办公,电脑办公,海尔,6565.19,5069.37,8061.01,370,2,"2"
2026-06-01,SKU1312,PROD1312,NIKE运动装备 SKU1312,运动户外,运动户外,NIKE,1199.11,503.82,2621.08,694,5,"5"
2026-06-01,SKU1313,PROD1313,Apple精选零食礼包 SKU1313,食品饮料,食品饮料,Apple,54.69,33.29,87.31,361,3,"3"
2026-06-01,SKU1314,PROD1314,索尼护肤精华 SKU1314,美妆个护,美妆个护,索尼,339.75,132.62,837.24,751,5,"5"
2026-06-01,SKU1315,PROD1315,三只松鼠智能手机 SKU1315,手机数码,手机数码,三只松鼠,2300.83,1188.23,4082.35,382,3,"3"
2026-06-01,SKU1316,PROD1316,良品铺子笔记本电脑 SKU1316,电脑办公,电脑办公,良品铺子,3090.64,415.82,6076.54,479,4,"4"
2026-06-01,SKU1317,PROD1317,美的智能家电 SKU1317,家用电器,家用电器,美的,4136.8,3518.44,4755.16,300,2,"2"
2026-06-01,SKU1318,PROD1318,欧莱雅时尚运动鞋 SKU1318,服饰鞋包,服饰鞋包,欧莱雅,442.03,188.82,927.5,655,4,"4"
2026-06-01,SKU1319,PROD1319,格力智能手机 SKU1319,手机数码,手机数码,格力,3040.91,550.52,4663.34,715,5,"5"
2026-06-01,SKU1320,PROD1320,Adidas智能家电 SKU1320,家用电器,家用电器,Adidas,2128.87,1307.52,4758.28,862,5,"5"
2026-06-01,SKU1321,PROD1321,三只松鼠智能家电 SKU1321,家用电器,家用电器,三只松鼠,3381.45,661.79,4851.83,318,3,"3"
2026-06-01,SKU1322,PROD1322,美的精选零食礼包 SKU1322,食品饮料,食品饮料,美的,82.77,46.95,133.51,303,3,"3"
2026-06-01,SKU1323,PROD1323,联想智能家电 SKU1323,家用电器,家用电器,联想,2864.92,343.96,5017.93,556,4,"4"
2026-06-01,SKU1324,PROD1324,索尼精选零食礼包 SKU1324,食品饮料,食品饮料,索尼,105.1,93.85,116.35,268,2,"2"
2026-06-01,SKU1325,PROD1325,三只松鼠运动装备 SKU1325,运动户外,运动户外,三只松鼠,2654.44,2607.18,2701.71,344,2,"2"
2026-06-01,SKU1326,PROD1326,三只松鼠时尚运动鞋 SKU1326,服饰鞋包,服饰鞋包,三只松鼠,921.2,102.69,1231.99,589,4,"4"
2026-06-01,SKU1327,PROD1327,索尼智能家电 SKU1327,家用电器,家用电器,索尼,1214.93,501.81,3151.67,411,4,"4"
2026-06-01,SKU1328,PROD1328,格力日用商品 SKU1328,日用百货,日用百货,格力,241.47,57.77,433.05,585,4,"4"
